RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,141333,1,356,1228.33,682,1228.33,20250208,1228.33,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013025,20250208,013025,2,2,0,00200,0,,,,,142125,0131,1404995415691333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147416,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013025,20250208,013025,2,2,0,00200,0,,,,,142125,0131,1404995415707416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141333,0,,0,,0,0,,0
R,141833,1002,356,36.85,682,36.85,20250208,36.85,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013025,20250208,013025,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995415721833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147416,0,,0,,0,0,,0
R,140958,1,356,4551.00,682,4551.00,20250208,4551.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052353,20250208,052353,2,2,0,00200,26,,,,,142208,0131,1404995416200958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146833,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052353,20250208,052353,2,2,0,00200,26,,,,,142208,0131,1404995416216833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140958,0,,0,,0,0,,0
R,141916,1002,356,136.53,682,136.53,20250208,136.53,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,052353,20250208,052353,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995416231916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146833,0,,0,,0,0,,0
R,142833,1,682,1502.26,682,1502.26,20250208,1502.26,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,122322,20250208,122322,2,2,0,00200,26,,,,,142833,0131,1404995416262833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140750,1,682,3217.57,682,3217.57,20250208,3217.57,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,032025,20250208,032025,2,2,0,00200,26,,,,,142208,0131,1404995416710750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147458,1,682,4279.07,682,4279.07,20250208,4279.07,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,033252,20250208,033252,2,2,0,00200,19,,,,,143208,0131,1404995417807458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143083,1,356,3352.03,682,3352.03,20250208,3352.03,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113519,20250208,113519,2,2,0,00200,1,,,,,144208,0131,1404995418193083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140458,2,356,502.80,682,502.80,20250208,502.80,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113519,20250208,113519,2,2,0,00200,1,,,,,144208,0131,1404995418210458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143083,0,,0,,0,0,,0
R,145291,1002,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113519,20250208,113519,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995418225291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140458,0,,0,,0,0,,0
R,143625,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113519,20250208,113519,2,2,0,00200,1,,,,,144208,0131,1404995418243625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143083,0,,0,,0,0,,0
R,147875,1002,356,100.56,682,100.56,20250208,100.56,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,113519,20250208,113519,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995418257875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143625,0,,0,,0,0,,0
R,146375,1,682,4544.74,682,4544.74,20250208,4544.74,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073021,20250208,073021,2,2,0,00200,1,,,,,147750,0131,1404995418696375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142541,2,682,681.71,682,681.71,20250208,681.71,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073021,20250208,073021,2,2,0,00200,1,,,,,147750,0131,1404995418712541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146375,0,,0,,0,0,,0
R,147791,1002,682,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073021,20250208,073021,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995418727791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,141208,1,682,3616.72,682,3616.72,20250208,3616.72,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,092639,20250208,092639,2,2,0,00200,0,,,,,140291,0131,1404995419171208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144166,1,682,2101.09,682,2101.09,20250208,2101.09,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093337,20250208,093337,2,2,0,00200,1,,,,,145500,0131,1404995419204166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149708,2,682,315.16,682,315.16,20250208,315.16,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093337,20250208,093337,2,2,0,00200,1,,,,,145500,0131,1404995419219708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144166,0,,0,,0,0,,0
R,145125,1002,682,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,093337,20250208,093337,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995419235125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149708,0,,0,,0,0,,0
R,149625,1,356,383.15,682,383.15,20250208,383.15,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,082238,20250208,082238,2,2,0,00200,0,,,,,149416,0131,1404995420219625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141166,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,082238,20250208,082238,2,2,0,00200,0,,,,,149416,0131,1404995420241166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149625,0,,0,,0,0,,0
R,147916,1002,356,11.49,682,11.49,20250208,11.49,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,082238,20250208,082238,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995420257916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141166,0,,0,,0,0,,0
R,141541,1,356,2860.64,682,2860.64,20250208,2860.64,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042818,20250208,042818,2,2,0,00200,0,,,,,140583,0131,1404995420291541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146416,2,356,15.00,682,15.00,20250208,15.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042818,20250208,042818,2,2,0,00200,0,,,,,140583,0131,1404995420306416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141541,0,,0,,0,0,,0
R,141916,1002,356,85.82,682,85.82,20250208,85.82,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042818,20250208,042818,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995420321916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146416,0,,0,,0,0,,0
R,143375,1,356,297.50,682,297.50,20250208,297.50,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,062957,20250208,062957,2,2,0,00200,19,,,,,143500,0131,1404995420353375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147916,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,062957,20250208,062957,2,2,0,00200,19,,,,,143500,0131,1404995420367916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143375,0,,0,,0,0,,0
R,143083,1002,356,8.93,682,8.93,20250208,8.93,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,062957,20250208,062957,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995420383083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147916,0,,0,,0,0,,0
R,147916,1,356,1575.81,682,1575.81,20250208,1575.81,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094138,20250208,094138,2,2,0,00200,26,,,,,146333,0131,1404995420767916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147041,2,356,3.00,682,3.00,20250208,3.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094138,20250208,094138,2,2,0,00200,26,,,,,146333,0131,1404995420787041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147916,0,,0,,0,0,,0
R,143541,1002,356,47.27,682,47.27,20250208,47.27,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094138,20250208,094138,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995420803541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147041,0,,0,,0,0,,0
R,140291,1,682,378.28,682,378.28,20250208,378.28,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,081038,20250208,081038,2,2,0,00200,26,,,,,149083,0131,1404995421120291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144250,1,682,3661.14,682,3661.14,20250208,3661.14,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,073911,20250208,073911,2,2,0,00200,19,,,,,144208,0131,1404995421154250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142333,1,356,581.64,682,581.64,20250208,581.64,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,121623,20250208,121623,2,2,0,00200,0,,,,,142000,0131,1404995422222333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149875,2,356,1.00,682,1.00,20250208,1.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,121623,20250208,121623,2,2,0,00200,0,,,,,142000,0131,1404995422239875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142333,0,,0,,0,0,,0
R,146791,1002,356,17.45,682,17.45,20250208,17.45,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,121623,20250208,121623,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995422256791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149875,0,,0,,0,0,,0
R,147791,1,682,726.12,682,726.12,20250208,726.12,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,054153,20250208,054153,2,2,0,00200,26,,,,,149833,0131,1404995422577791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149583,1,682,934.65,682,934.65,20250208,934.65,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074212,20250208,074212,2,2,0,00200,1,,,,,147958,0131,1404995422909583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148666,2,682,140.20,682,140.20,20250208,140.20,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074212,20250208,074212,2,2,0,00200,1,,,,,147958,0131,1404995422928666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149583,0,,0,,0,0,,0
R,141625,1002,682,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,074212,20250208,074212,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995422961625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148666,0,,0,,0,0,,0
R,144250,1,682,4891.50,682,4891.50,20250208,4891.50,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,021342,20250208,021342,2,2,0,00200,0,,,,,144750,0131,1404995424264250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146708,1,682,242.86,682,242.86,20250208,242.86,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,044828,20250208,044828,2,2,0,00200,1,,,,,147916,0131,1404995427016708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144125,2,682,36.43,682,36.43,20250208,36.43,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,044828,20250208,044828,2,2,0,00200,1,,,,,147916,0131,1404995427044125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146708,0,,0,,0,0,,0
R,141791,1002,682,17.00,682,17.00,20250208,17.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,044828,20250208,044828,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995427061791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144125,0,,0,,0,0,,0
R,145416,1,356,2523.07,682,2523.07,20250208,2523.07,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042606,20250208,042606,2,2,0,00200,0,,,,,147166,0131,1404995427095416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149916,2,356,11.00,682,11.00,20250208,11.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042606,20250208,042606,2,2,0,00200,0,,,,,147166,0131,1404995427109916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145416,0,,0,,0,0,,0
R,142791,1002,356,75.69,682,75.69,20250208,75.69,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,042606,20250208,042606,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995427122791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149916,0,,0,,0,0,,0
R,141916,1,356,3525.75,682,3525.75,20250208,3525.75,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083644,20250208,083644,2,2,0,00200,19,,,,,144375,0131,1404995427151916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,146166,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083644,20250208,083644,2,2,0,00200,19,,,,,144375,0131,1404995427166166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141916,0,,0,,0,0,,0
R,148416,1002,356,105.77,682,105.77,20250208,105.77,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,083644,20250208,083644,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995427178416,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146166,0,,0,,0,0,,0
R,149000,1,356,987.35,682,987.35,20250208,987.35,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094651,20250208,094651,2,2,0,00200,26,,,,,141333,0131,1404995427659000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144083,2,356,9.00,682,9.00,20250208,9.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094651,20250208,094651,2,2,0,00200,26,,,,,141333,0131,1404995427674083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149000,0,,0,,0,0,,0
R,146541,1002,356,29.62,682,29.62,20250208,29.62,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,094651,20250208,094651,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995427686541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144083,0,,0,,0,0,,0
R,145625,1,356,838.31,682,838.31,20250208,838.31,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013315,20250208,013315,2,2,0,00200,26,,,,,148416,0131,1404995428465625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149208,2,356,5.00,682,5.00,20250208,5.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013315,20250208,013315,2,2,0,00200,26,,,,,148416,0131,1404995428479208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,145625,0,,0,,0,0,,0
R,141375,1002,356,25.15,682,25.15,20250208,25.15,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,013315,20250208,013315,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995428491375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149208,0,,0,,0,0,,0
R,143125,1,682,1478.63,682,1478.63,20250208,1478.63,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,024758,20250208,024758,2,2,0,00200,26,,,,,145000,0131,1404995429143125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140583,1,356,3937.28,682,3937.28,20250208,3937.28,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111329,20250208,111329,2,2,0,00200,0,,,,,143458,0131,1404995429990583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143583,2,356,7.00,682,7.00,20250208,7.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111329,20250208,111329,2,2,0,00200,0,,,,,143458,0131,1404995430003583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140583,0,,0,,0,0,,0
R,145250,1002,356,118.12,682,118.12,20250208,118.12,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,111329,20250208,111329,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995430015250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143583,0,,0,,0,0,,0
R,140833,1,356,4580.54,682,4580.54,20250208,4580.54,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,061619,20250208,061619,2,2,0,00200,0,,,,,143791,0131,1404995430040833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144250,2,356,7.00,682,7.00,20250208,7.00,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,061619,20250208,061619,2,2,0,00200,0,,,,,143791,0131,1404995430054250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140833,0,,0,,0,0,,0
R,145916,1002,356,137.42,682,137.42,20250208,137.42,682,20250208,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250208,061619,20250208,061619,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995430065916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144250,0,,0,,0,0,,0
