RecordType,UNIQUE_ID,Transaction Type,Transaction Currency,Transaction Amount,Billing Currency,Billing Amount,Settlement Date,Settlement Amount,Settlement Currency,System Date,Account Number,Account Id,VPAN,Masked PAN,Date Transmit,Time Transmit,Date Local,Time Local,Message Class,Message Function,Transaction Source,Function Code,Transaction Code,Acquirer Financial Entity,Transaction Reference Number,ARN,Token Requestor ID,Authorization Transaction Log ID,Item Category,RRN,STAN,Description,Card Acceptor Location,MCC,Card Acceptor ID,Terminal Code,Acquirer ID,Acquirer Country,Card Data Input Capability,Cardholder Authentication Availability,Card Capture Capability,Operating Environment,Cardholder Present Indicator,Card Present Indicator,Card Data Input Mode,Cardholder Authentication Method,Cardholder authorization Entity,Pin Capture Capability,Reference,Original Transaction Id,Original Transaction Reference,Balance Before,Surplus Before,Balance After,Surplus After,Credit Debit,Application Sequence
R,146375,2,356,522.52,682,522.52,20250209,522.52,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093224,20250209,093224,2,2,0,00200,1,,,,,141375,0131,1404995425016375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140208,0,,0,,0,0,,0
R,140458,1002,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093224,20250209,093224,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995425030458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146375,0,,0,,0,0,,0
R,147750,2,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093224,20250209,093224,2,2,0,00200,1,,,,,141375,0131,1404995425047750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140208,0,,0,,0,0,,0
R,140958,1002,356,104.50,682,104.50,20250209,104.50,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,093224,20250209,093224,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995425060958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147750,0,,0,,0,0,,0
R,146833,1,356,4645.13,682,4645.13,20250209,4645.13,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,0,,,,,148916,0131,1404995425416833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141083,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,0,,,,,148916,0131,1404995425431083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146833,0,,0,,0,0,,0
R,143791,1002,356,139.35,682,139.35,20250209,139.35,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,061440,20250209,061440,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995425443791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141083,0,,0,,0,0,,0
R,141958,1,682,4748.99,682,4748.99,20250209,4748.99,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,063841,20250209,063841,2,2,0,00200,19,,,,,144416,0131,1404995425471958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,145000,1,682,2579.61,682,2579.61,20250209,2579.61,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,124532,20250209,124532,2,2,0,00200,19,,,,,146208,0131,1404995425555000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141333,1,682,2323.47,682,2323.47,20250209,2323.47,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,105710,20250209,105710,2,2,0,00200,26,,,,,142750,0131,1404995425581333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149125,1,356,2326.58,682,2326.58,20250209,2326.58,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,015401,20250209,015401,2,2,0,00200,26,,,,,149791,0131,1404995425609125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142000,2,356,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,015401,20250209,015401,2,2,0,00200,26,,,,,149791,0131,1404995425622000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149125,0,,0,,0,0,,0
R,146000,1002,356,69.80,682,69.80,20250209,69.80,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,015401,20250209,015401,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995425636000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142000,0,,0,,0,0,,0
R,148625,1,682,4517.12,682,4517.12,20250209,4517.12,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,083123,20250209,083123,2,2,0,00200,1,,,,,144750,0131,1404995425978625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140083,2,682,677.57,682,677.57,20250209,677.57,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,083123,20250209,083123,2,2,0,00200,1,,,,,144750,0131,1404995426000083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148625,0,,0,,0,0,,0
R,143750,1002,682,7.00,682,7.00,20250209,7.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,083123,20250209,083123,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995426013750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140083,0,,0,,0,0,,0
R,146541,1,356,1776.07,682,1776.07,20250209,1776.07,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033805,20250209,033805,2,2,0,00200,19,,,,,148916,0131,1404995427206541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140625,2,356,5.00,682,5.00,20250209,5.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033805,20250209,033805,2,2,0,00200,19,,,,,148916,0131,1404995427220625,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146541,0,,0,,0,0,,0
R,142666,1002,356,53.28,682,53.28,20250209,53.28,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,033805,20250209,033805,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995427232666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140625,0,,0,,0,0,,0
R,146791,1,682,261.20,682,261.20,20250209,261.20,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,062340,20250209,062340,2,2,0,00200,0,,,,,142666,0131,1404995427626791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,143291,1,356,4831.98,682,4831.98,20250209,4831.98,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011658,20250209,011658,2,2,0,00200,19,,,,,141625,0131,1404995429433291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,147916,2,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011658,20250209,011658,2,2,0,00200,19,,,,,141625,0131,1404995429447916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143291,0,,0,,0,0,,0
R,141375,1002,356,144.96,682,144.96,20250209,144.96,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,011658,20250209,011658,2,2,0,00200,19,,,,,00000000000000000000,0131,1404995429461375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147916,0,,0,,0,0,,0
R,147583,1,682,1412.45,682,1412.45,20250209,1412.45,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080438,20250209,080438,2,2,0,00200,1,,,,,140000,0131,1404995429937583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149708,2,682,211.87,682,211.87,20250209,211.87,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080438,20250209,080438,2,2,0,00200,1,,,,,140000,0131,1404995429949708,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147583,0,,0,,0,0,,0
R,144291,1002,682,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,080438,20250209,080438,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995429964291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149708,0,,0,,0,0,,0
R,141833,1,682,4423.55,682,4423.55,20250209,4423.55,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,091837,20250209,091837,2,2,0,00200,19,,,,,144833,0131,1404995430811833,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140958,1,356,1009.56,682,1009.56,20250209,1009.56,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090955,20250209,090955,2,2,0,00200,0,,,,,140125,0131,1404995431110958,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,148166,2,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090955,20250209,090955,2,2,0,00200,0,,,,,140125,0131,1404995431138166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140958,0,,0,,0,0,,0
R,145000,1002,356,30.29,682,30.29,20250209,30.29,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090955,20250209,090955,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995431155000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148166,0,,0,,0,0,,0
R,149041,1,682,4427.54,682,4427.54,20250209,4427.54,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,121224,20250209,121224,2,2,0,00200,19,,,,,140083,0131,1404995431489041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,144500,1,356,27.02,682,27.02,20250209,27.02,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,065503,20250209,065503,2,2,0,00200,0,,,,,144458,0131,1404995432104500,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140916,2,356,15.00,682,15.00,20250209,15.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,065503,20250209,065503,2,2,0,00200,0,,,,,144458,0131,1404995432120916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144500,0,,0,,0,0,,0
R,142750,1002,356,0.81,682,0.81,20250209,0.81,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,065503,20250209,065503,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995432132750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140916,0,,0,,0,0,,0
R,143125,1,356,2383.56,682,2383.56,20250209,2383.56,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,122020,20250209,122020,2,2,0,00200,1,,,,,140291,0131,1404995433593125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149250,2,356,357.53,682,357.53,20250209,357.53,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,122020,20250209,122020,2,2,0,00200,1,,,,,140291,0131,1404995433609250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143125,0,,0,,0,0,,0
R,140666,1002,356,7.00,682,7.00,20250209,7.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,122020,20250209,122020,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995433620666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149250,0,,0,,0,0,,0
R,144125,2,356,7.00,682,7.00,20250209,7.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,122020,20250209,122020,2,2,0,00200,1,,,,,140291,0131,1404995433634125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143125,0,,0,,0,0,,0
R,145083,1002,356,71.51,682,71.51,20250209,71.51,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,122020,20250209,122020,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995433645083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144125,0,,0,,0,0,,0
R,147166,1,356,641.69,682,641.69,20250209,641.69,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040811,20250209,040811,2,2,0,00200,1,,,,,142791,0131,1404995433907166,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141250,2,356,96.25,682,96.25,20250209,96.25,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040811,20250209,040811,2,2,0,00200,1,,,,,142791,0131,1404995433921250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147166,0,,0,,0,0,,0
R,145791,1002,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040811,20250209,040811,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995433935791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141250,0,,0,,0,0,,0
R,149375,2,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040811,20250209,040811,2,2,0,00200,1,,,,,142791,0131,1404995433949375,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147166,0,,0,,0,0,,0
R,140666,1002,356,19.25,682,19.25,20250209,19.25,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,040811,20250209,040811,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995433960666,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149375,0,,0,,0,0,,0
R,148083,1,682,4779.68,682,4779.68,20250209,4779.68,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095819,20250209,095819,2,2,0,00200,1,,,,,141500,0131,1404995434008083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,140250,2,682,716.95,682,716.95,20250209,716.95,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095819,20250209,095819,2,2,0,00200,1,,,,,141500,0131,1404995434020250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,148083,0,,0,,0,0,,0
R,140875,1002,682,13.00,682,13.00,20250209,13.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,095819,20250209,095819,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995434030875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,140250,0,,0,,0,0,,0
R,143875,1,356,4548.23,682,4548.23,20250209,4548.23,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090506,20250209,090506,2,2,0,00200,26,,,,,147250,0131,1404995434283875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149041,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090506,20250209,090506,2,2,0,00200,26,,,,,147250,0131,1404995434299041,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,143875,0,,0,,0,0,,0
R,140125,1002,356,136.45,682,136.45,20250209,136.45,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,090506,20250209,090506,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995434310125,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149041,0,,0,,0,0,,0
R,147333,1,356,2881.90,682,2881.90,20250209,2881.90,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,035309,20250209,035309,2,2,0,00200,26,,,,,147666,0131,1404995434557333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141916,2,356,11.00,682,11.00,20250209,11.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,035309,20250209,035309,2,2,0,00200,26,,,,,147666,0131,1404995434571916,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147333,0,,0,,0,0,,0
R,144291,1002,356,86.46,682,86.46,20250209,86.46,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,035309,20250209,035309,2,2,0,00200,26,,,,,00000000000000000000,0131,1404995434584291,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141916,0,,0,,0,0,,0
R,143583,1,682,440.17,682,440.17,20250209,440.17,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,024231,20250209,024231,2,2,0,00200,26,,,,,147000,0131,1404995435143583,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142541,1,356,3708.86,682,3708.86,20250209,3708.86,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020630,20250209,020630,2,2,0,00200,1,,,,,140208,0131,1404995435422541,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,149000,2,356,556.33,682,556.33,20250209,556.33,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020630,20250209,020630,2,2,0,00200,1,,,,,140208,0131,1404995435439000,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,140458,1002,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020630,20250209,020630,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995435450458,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,149000,0,,0,,0,0,,0
R,144208,2,356,3.00,682,3.00,20250209,3.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020630,20250209,020630,2,2,0,00200,1,,,,,140208,0131,1404995435464208,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142541,0,,0,,0,0,,0
R,145083,1002,356,111.27,682,111.27,20250209,111.27,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,020630,20250209,020630,2,2,0,00200,1,,,,,00000000000000000000,0131,1404995435475083,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,144208,0,,0,,0,0,,0
R,147750,1,356,937.21,682,937.21,20250209,937.21,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053530,20250209,053530,2,2,0,00200,0,,,,,147791,0131,1404995436037750,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,142791,2,356,9.00,682,9.00,20250209,9.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053530,20250209,053530,2,2,0,00200,0,,,,,147791,0131,1404995436052791,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,147750,0,,0,,0,0,,0
R,143875,1002,356,28.12,682,28.12,20250209,28.12,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,053530,20250209,053530,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995436063875,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,142791,0,,0,,0,0,,0
R,146250,1,356,3519.12,682,3519.12,20250209,3519.12,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,054131,20250209,054131,2,2,0,00200,0,,,,,140625,0131,1404995436666250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,,0,,0,,0,0,,0
R,141333,2,356,1.00,682,1.00,20250209,1.00,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,054131,20250209,054131,2,2,0,00200,0,,,,,140625,0131,1404995436681333,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,146250,0,,0,,0,0,,0
R,142250,1002,356,105.57,682,105.57,20250209,105.57,682,20250209,6826000000000327,6826000000000327,9001000004545245,401778_5245,20250209,054131,20250209,054131,2,2,0,00200,0,,,,,00000000000000000000,0131,1404995436692250,0,Generated transaction,CARD ACCEPTOR~ATM Riyadh~CITY NAME~             682,0,,,,,,,,,,,,,,,141333,0,,0,,0,0,,0
